--------- beginning of system
07-03 17:10:15.465 I/ActivityManager(  577): Force stopping ai.elizaos.app appid=10208 user=0: from pid 5139
07-03 17:10:36.413 I/ActivityManager(  577): Force stopping ai.elizaos.app appid=10208 user=0: from pid 5160
07-03 17:10:36.452 W/ActivityManager(  577): Invalid packageName: ai.eliza.eliza
07-03 17:10:36.488 W/ActivityManager(  577): Invalid packageName: ai.elizaos.eliza
07-03 17:11:49.861 W/ActivityManager(  577): Slow operation: 283ms so far, now at startProcess: done starting proc!
07-03 17:11:50.221 W/ActivityManager(  577): Slow operation: 638ms so far, now at startProcess: asking zygote to start proc
07-03 17:11:50.446 W/ActivityManager(  577): Slow operation: 863ms so far, now at startProcess: returned from zygote!
07-03 17:11:50.572 W/ActivityManager(  577): Slow operation: 989ms so far, now at startProcess: done updating battery stats
07-03 17:11:50.573 W/ActivityManager(  577): Slow operation: 990ms so far, now at startProcess: building log message
07-03 17:11:50.573 I/ActivityManager(  577): Start proc 5232:ai.elizaos.app/u0a208 for next-top-activity {ai.elizaos.app/ai.elizaos.app.MainActivity}
07-03 17:11:50.573 W/ActivityManager(  577): Slow operation: 990ms so far, now at startProcess: starting to update pids map
--------- beginning of main
07-03 17:11:50.584 I/ai.elizaos.app( 5232): Late-enabling -Xcheck:jni
07-03 17:11:50.782 W/ActivityManager(  577): Slow operation: 1199ms so far, now at startProcess: done updating pids map
07-03 17:11:50.964 I/ai.elizaos.app( 5232): Using CollectorTypeCMC GC.
07-03 17:11:51.281 W/ActivityManager(  577): Slow operation: 65ms so far, now at attachApplicationLocked: immediately after bindApplication
07-03 17:11:51.281 W/ActivityManager(  577): Slow operation: 68ms so far, now at attachApplicationLocked: after updateLruProcessLocked
07-03 17:11:51.369 W/ActivityManager(  577): Slow operation: 156ms so far, now at attachApplicationLocked: after updateOomAdjLocked
07-03 17:11:51.636 W/ActivityManager(  577): Slow operation: 164ms so far, now at startProcess: returned from zygote!
07-03 17:11:51.637 W/ActivityManager(  577): Slow operation: 262ms so far, now at startProcess: done updating battery stats
07-03 17:11:51.637 W/ActivityManager(  577): Slow operation: 262ms so far, now at startProcess: building log message
07-03 17:11:51.637 I/ActivityManager(  577): Start proc 5247:com.google.android.partnersetup/u0a131 for service {com.google.android.partnersetup/com.google.android.partnersetup.InstalledAppJobService}
07-03 17:11:51.637 W/ActivityManager(  577): Slow operation: 262ms so far, now at startProcess: starting to update pids map
07-03 17:11:51.637 W/ActivityManager(  577): Slow operation: 262ms so far, now at startProcess: done updating pids map
07-03 17:11:51.992 W/ActivityManager(  577): Slow operation: 52ms so far, now at attachApplicationLocked: immediately before bindApplication
07-03 17:11:51.992 W/ActivityManager(  577): Slow operation: 52ms so far, now at attachApplicationLocked: immediately after bindApplication
07-03 17:11:51.992 W/ActivityManager(  577): Slow operation: 52ms so far, now at attachApplicationLocked: after updateLruProcessLocked
07-03 17:11:51.993 W/ActivityManager(  577): Slow operation: 52ms so far, now at attachApplicationLocked: after updateOomAdjLocked
07-03 17:11:55.453 I/ActivityManager(  577): Background started FGS: Allowed [callingPackage: ai.elizaos.app; callingUid: 10208; uidState: TOP ; uidBFSL: [BFSL]; intent: Intent { cmp=ai.elizaos.app/.GatewayConnectionService }; code:PROC_STATE_TOP; tempAllowListReason:<null>; targetSdkVersion:35; callerTargetSdkVersion:35; startForegroundCount:0; bindFromPackage:null: isBindService:false]
07-03 17:11:55.480 I/ActivityManager(  577): Background started FGS: Allowed [callingPackage: ai.elizaos.app; callingUid: 10208; uidState: TOP ; uidBFSL: [BFSL]; intent: Intent { act=app.eliza.action.START_AGENT cmp=ai.elizaos.app/.ElizaAgentService }; code:PROC_STATE_TOP; tempAllowListReason:<null>; targetSdkVersion:35; callerTargetSdkVersion:35; startForegroundCount:0; bindFromPackage:null: isBindService:false]
07-03 17:11:55.645 I/ActivityManager(  577): Start proc 5281:com.android.chrome/u0a145 for broadcast {com.android.chrome/com.google.android.apps.chrome.rlz.RevenueStatsConfigurationUpdateReceiver}
07-03 17:11:55.671 W/ai.elizaos.app( 5232): Entry not found
07-03 17:11:55.858 E/chromium( 5232): [ERROR:variations_seed_loader.cc(37)] Seed missing signature.
07-03 17:11:55.927 I/ActivityManager(  577): Start proc 5299:com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0/u0i1 for  {ai.elizaos.app/org.chromium.content.app.SandboxedProcessService0:0}
07-03 17:11:56.223 W/ai.elizaos.app( 5232): Accessing hidden method Landroid/view/ViewGroup;->makeOptionalFitsSystemWindows()V (unsupported, reflection, allowed)
07-03 17:11:56.716 I/ActivityManager(  577): Start proc 5347:com.google.android.tts/u0a154 for service {com.google.android.tts/com.google.android.apps.speech.tts.googletts.service.GoogleTtsService}
07-03 17:11:56.787 W/chromium( 5299): [WARNING:runtime_features.cc(694)] SharedStorage for M118+ cannot be enabled in this configuration. Use --enable-features=SharedStorageAPI,SharedStorageAPIM118 in addition.
07-03 17:11:57.530 W/ElizaAgent( 5232): Historical process exit: pid=4131 process=ai.elizaos.app reason=USER_REQUESTED status=0 importance=400 pssKb=0 rssKb=152100 description=[FORCE STOP] stop ai.elizaos.app due to from pid 5065
07-03 17:11:57.533 W/ElizaAgent( 5232): Historical process exit: pid=3741 process=com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0 reason=OTHER status=0 importance=300 pssKb=0 rssKb=0 description=[ISOLATED NOT NEEDED] isolated not needed
07-03 17:11:57.533 W/ElizaAgent( 5232): Historical process exit: pid=3688 process=ai.elizaos.app reason=CRASH status=0 importance=100 pssKb=0 rssKb=0 description=crash
07-03 17:11:57.653 W/ai.elizaos.app( 5232): Long monitor contention with owner ThreadPoolForeg (5315) at java.lang.Object libcore.content.type.MimeMap$MemoizingSupplier.get()(MimeMap.java:475) waiters=2 in java.lang.Object libcore.content.type.MimeMap$MemoizingSupplier.get() for 161ms
07-03 17:11:57.697 I/ElizaAgent( 5232): APK changed (was=1783110170391, now=1783112978995); refreshing extracted agent assets
07-03 17:11:58.147 W/ai.elizaos.app( 5232): Verification of java.lang.Object com.google.android.gms.common.internal.zzn.createFromParcel(android.os.Parcel) took 398.053ms (487.37 bytecodes/s) (7040B approximate peak alloc)
07-03 17:12:02.249 I/ai.elizaos.app( 5232): Background concurrent mark compact GC freed 6729KB AllocSpace bytes, 47(2376KB) LOS objects, 49% free, 4703KB/9406KB, paused 99us,1.849ms total 140.716ms
07-03 17:12:02.257 W/ai.elizaos.app( 5232): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~sYPcRkjxaxkfFYQbjvLW9g==/com.google.android.webview-fCGruNoNJXyZJYeMuHvPuw==/WebViewGoogle.apk' with 2 weak references
07-03 17:12:02.260 W/ai.elizaos.app( 5232): ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/GoogleTTS/GoogleTTS.apk' with 1 weak references
07-03 17:12:03.920 I/ElizaAgent( 5232): libelizainference.so present; exporting ELIZA_INFERENCE_LIBRARY=/data/app/~~wEk3UGj0q9qtZPvDrOENkw==/ai.elizaos.app-Z1EAgm0Ud27PaaEq8fmY8w==/lib/arm64/libelizainference.so
07-03 17:12:03.934 I/ElizaAgent( 5232): inference memory policy: ramClass=CONSTRAINED totalMem=2975MB availMem=1891MB lmkThreshold=216MB nCtx=4096 idleUnloadMs=300000
07-03 17:12:03.934 I/ElizaAgent( 5232): agent/arm64-v8a/libelizainference.so present; enabling native bun:ffi inference (ELIZA_LOCAL_LLAMA=1)
07-03 17:12:03.967 I/ElizaAgent( 5232): Agent launcher started (pid=-1).
07-03 17:12:03.968 W/ai.elizaos.app( 5232): Long monitor contention with owner ElizaAgent-start (5375) at void ai.elizaos.app.ElizaAgentService.startAgentProcess()(ElizaAgentService.java:2277) waiters=0 in void ai.elizaos.app.ElizaAgentService.requestAgentStart(boolean) for 6.249s
07-03 17:12:04.767 I/ai.elizaos.app( 5232): Compiler allocated 5250KB to compile void android.view.ViewRootImpl.performTraversals()
07-03 17:12:05.465 I/ElizaAgent( 5232): Agent launcher exited after detached start (pid=-1 alive=1498ms).
07-03 17:12:06.328 I/ai.elizaos.app( 5232): Compiler allocated 5427KB to compile void android.view.ViewRootImpl.performTraversals()
07-03 17:12:07.614 W/ai.elizaos.app( 5232): JNI critical lock held for 142.071ms on Thread[1,tid=5232,Runnable,Thread*=0xb4000075dea2c010,peer=0x731e19b8,"main"]
07-03 17:12:26.378 W/ai.elizaos.app( 5232): Verification of void androidx.fragment.app.FragmentManagerState.<clinit>() took 133.008ms (60.15 bytecodes/s) (2336B approximate peak alloc)
07-03 17:12:41.642 I/ActivityManager(  577): Process com.google.android.photopicker (pid 2666) has died: cch+75 CEM 
07-03 17:12:41.656 I/ActivityManager(  577): Process com.google.android.webview:webview_apk (pid 3794) has died: cch+75 CEM 
07-03 17:12:41.690 I/ActivityManager(  577): Process com.google.android.configupdater (pid 3829) has died: cch+65 CEM 
07-03 17:12:41.724 I/ActivityManager(  577): Process com.google.android.gms.ui (pid 2844) has died: cch+65 CEM 
07-03 17:12:41.741 I/ActivityManager(  577): Process com.google.android.apps.photos (pid 1565) has died: cch+55 CEM 
07-03 17:12:41.760 I/ActivityManager(  577): Process com.android.settings (pid 4821) has died: cch+55 CEM 
07-03 17:12:41.769 I/ActivityManager(  577): Process com.google.android.settings.intelligence (pid 4846) has died: cch+45 CEM 
07-03 17:12:41.784 I/ActivityManager(  577): Process com.google.android.apps.wellbeing (pid 1372) has died: cch+45 CEM 
07-03 17:12:53.320 W/chromium( 1369): [0703/171253.318980:WARNING:dns_config_service_android.cc(81)] Failed to read DnsConfig.
07-03 17:12:53.676 I/ActivityManager(  577): Start proc 5515:com.google.android.settings.intelligence/u0a130 for broadcast {com.google.android.settings.intelligence/com.google.android.settings.intelligence.modules.routines.impl.WifiBroadcastReceiver}
07-03 17:12:58.690 W/chromium( 1369): [0703/171258.690113:WARNING:dns_config_service_android.cc(81)] Failed to read DnsConfig.
07-03 17:13:05.298 I/ActivityManager(  577): Process com.android.keychain (pid 3464) has died: cch+35 CEM 
07-03 17:13:05.332 I/ActivityManager(  577): Process com.google.android.gms.unstable (pid 2769) has died: cch+35 CEM 
07-03 17:13:05.362 I/ActivityManager(  577): Process com.google.android.permissioncontroller (pid 1199) has died: cch+25 CEM 
07-03 17:13:05.378 I/ActivityManager(  577): Process com.google.android.partnersetup (pid 5247) has died: cch+15 CEM 
07-03 17:13:05.406 I/ActivityManager(  577): Process com.google.android.gms (pid 1577) has died: cch+5 CEM 
07-03 17:13:05.431 I/ActivityManager(  577): Process com.android.chrome (pid 5281) has died: cch+5 CEM 
07-03 17:13:05.449 I/ActivityManager(  577): Process com.google.android.webview:webview_service (pid 3724) has died: cch+5 CEM 
07-03 17:13:05.476 I/ActivityManager(  577): Process com.google.android.settings.intelligence (pid 5515) has died: cch+5 CEM 
07-03 17:13:05.790 I/ActivityManager(  577): Process com.google.android.apps.messaging (pid 1508) has died: prev LAST
07-03 17:13:06.041 I/ActivityManager(  577): Low on memory:
07-03 17:13:06.041 I/ActivityManager(  577):   ntv   ?? 1823360: libeliza_ld_musl_aarch64.so (pid 5417) native
07-03 17:14:56.083 I/ActivityManager(  577): Start proc 6455:com.google.android.tts/u0a154 for service {com.google.android.tts/com.google.android.apps.speech.tts.googletts.service.GoogleTtsService}
07-03 17:14:56.244 I/ActivityManager(  577): Background started FGS: Allowed [callingPackage: ai.elizaos.app; callingUid: 10208; uidState: FGS ; uidBFSL: [BFSL]; intent: Intent { cmp=ai.elizaos.app/.GatewayConnectionService }; code:PROC_STATE_FGS; tempAllowListReason:<null>; targetSdkVersion:35; callerTargetSdkVersion:35; startForegroundCount:1; bindFromPackage:null: isBindService:false]
07-03 17:14:56.305 W/ElizaAgent( 6354): Historical process exit: pid=5232 process=ai.elizaos.app reason=LOW_MEMORY status=0 importance=125 pssKb=0 rssKb=278304
07-03 17:14:56.518 I/ElizaAgent( 6354): libelizainference.so present; exporting ELIZA_INFERENCE_LIBRARY=/data/app/~~wEk3UGj0q9qtZPvDrOENkw==/ai.elizaos.app-Z1EAgm0Ud27PaaEq8fmY8w==/lib/arm64/libelizainference.so
07-03 17:14:56.531 I/ElizaAgent( 6354): inference memory policy: ramClass=CONSTRAINED totalMem=2975MB availMem=2003MB lmkThreshold=216MB nCtx=4096 idleUnloadMs=300000
07-03 17:14:56.532 I/ElizaAgent( 6354): agent/arm64-v8a/libelizainference.so present; enabling native bun:ffi inference (ELIZA_LOCAL_LLAMA=1)
07-03 17:14:56.676 I/ElizaAgent( 6354): Agent launcher started (pid=-1).
07-03 17:14:57.860 I/ElizaAgent( 6354): Agent launcher exited after detached start (pid=-1 alive=1193ms).
07-03 17:14:59.480 I/ActivityManager(  577): Test idle passed
07-03 17:15:04.481 I/ActivityManager(  577): Test idle passed
07-03 17:15:09.488 I/ActivityManager(  577): Test idle passed
07-03 17:15:13.610 I/ElizaAgent( 6354): Detached agent health check passed.
07-03 17:15:14.519 I/ActivityManager(  577): Test idle passed
07-03 17:15:19.290 I/ActivityManager(  577): Process com.google.android.settings.intelligence (pid 5984) has died: cch+5 CEM 
07-03 17:15:19.502 I/ActivityManager(  577): Process com.google.android.apps.wellbeing (pid 6013) has died: cch+5 CEM 
07-03 17:15:19.528 I/ActivityManager(  577): Process com.google.android.gms.unstable (pid 5954) has died: cch+5 CEM 
07-03 17:15:19.530 I/ActivityManager(  577): Process com.google.android.gms (pid 5852) has died: cch+5 CEM 
07-03 17:15:19.536 I/ActivityManager(  577): Process com.google.android.apps.messaging (pid 6059) has died: cch+5 CEM 
07-03 17:15:19.551 I/ActivityManager(  577): Process com.google.android.tts (pid 6455) has died: cch+5 CEM 
07-03 17:15:24.557 I/ActivityManager(  577): Test idle passed
07-03 17:15:29.584 I/ActivityManager(  577): Test idle passed
07-03 17:15:29.663 I/ai.elizaos.app( 6354): Background concurrent mark compact GC freed 2453KB AllocSpace bytes, 8(288KB) LOS objects, 49% free, 2538KB/5076KB, paused 1.219ms,5.566ms total 133.662ms
07-03 17:15:33.634 I/ActivityManager(  577): Process com.google.android.googlequicksearchbox:search (pid 5802) has died: cch+5 CEM 
07-03 17:15:37.953 I/ActivityManager(  577): Process com.google.android.inputmethod.latin (pid 6294) has died: prcp IMPB
07-03 17:15:37.986 W/ActivityManager(  577): pid 577 system sent binder code 7 with flags 1 to frozen apps and got error -32
07-03 17:15:38.252 W/ActivityManager(  577): Scheduling restart of crashed service com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME in 71512ms for connection
07-03 17:15:38.423 I/ActivityManager(  577): Process android.process.acore (pid 6208) has died: prev LAST
07-03 17:15:38.424 I/ActivityManager(  577): Process com.google.android.apps.messaging:rcs (pid 5939) has died: prcp BFGS
07-03 17:15:38.426 W/ActivityManager(  577): Scheduling restart of crashed service com.google.android.apps.messaging/com.google.android.ims.binding.SystemBindingService in 1000ms for connection
07-03 17:15:38.426 W/ActivityManager(  577): Scheduling restart of crashed service com.google.android.apps.messaging/com.google.android.ims.service.JibeService in 111335ms for start-requested
07-03 17:15:38.429 I/ActivityManager(  577): Process ai.elizaos.app (pid 6354) has died: prcp FGS 
07-03 17:15:38.431 W/ActivityManager(  577): Scheduling restart of crashed service ai.elizaos.app/.GatewayConnectionService in 151331ms for start-requested
07-03 17:15:38.431 W/ActivityManager(  577): Scheduling restart of crashed service ai.elizaos.app/.ElizaAgentService in 191330ms for start-requested
07-03 17:15:38.473 I/ActivityManager(  577): Process com.google.android.googlequicksearchbox:interactor (pid 6124) has died: vis BFGS
07-03 17:15:38.494 W/ActivityManager(  577): Scheduling restart of crashed service com.google.android.googlequicksearchbox/com.google.android.voiceinteraction.GsaVoiceInteractionService in 231267ms for connection
07-03 17:15:38.773 W/ActivityManager(  577): setHasOverlayUi called on unknown pid: 6294
07-03 17:15:39.549 W/ActivityManager(  577): Slow operation: 56ms so far, now at startProcess: getting gids from package manager
07-03 17:15:39.550 W/ActivityManager(  577): Slow operation: 57ms so far, now at startProcess: building args
07-03 17:15:39.554 W/ActivityManager(  577): Slow operation: 61ms so far, now at startProcess: asking zygote to start proc
07-03 17:15:39.554 W/ActivityManager(  577): Slow operation: 100ms so far, now at startProcess: done starting proc!
07-03 17:15:39.585 W/ActivityManager(  577): Slow operation: 92ms so far, now at startProcess: returned from zygote!
07-03 17:15:39.585 W/ActivityManager(  577): Slow operation: 92ms so far, now at startProcess: done updating battery stats
07-03 17:15:39.944 W/ActivityManager(  577): Slow operation: 451ms so far, now at startProcess: building log message
07-03 17:15:39.944 I/ActivityManager(  577): Start proc 6566:com.google.android.apps.messaging:rcs/u0a142 for service {com.google.android.apps.messaging/com.google.android.ims.binding.SystemBindingService}
07-03 17:15:39.944 W/ActivityManager(  577): Slow operation: 451ms so far, now at startProcess: starting to update pids map
07-03 17:15:39.944 W/ActivityManager(  577): Slow operation: 451ms so far, now at startProcess: done updating pids map
07-03 17:15:41.079 W/ActivityManager(  577): Rescheduling restart of crashed service com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME in 68682ms for other
07-03 17:15:41.079 W/ActivityManager(  577): Rescheduling restart of crashed service ai.elizaos.app/.GatewayConnectionService in 108682ms for other
07-03 17:15:41.079 W/ActivityManager(  577): Rescheduling restart of crashed service ai.elizaos.app/.ElizaAgentService in 148682ms for other
07-03 17:15:41.079 W/ActivityManager(  577): Rescheduling restart of crashed service com.google.android.googlequicksearchbox/com.google.android.voiceinteraction.GsaVoiceInteractionService in 188682ms for other
07-03 17:15:41.309 I/ActivityManager(  577): Start proc 6596:com.google.android.apps.messaging/u0a142 for broadcast {com.google.android.apps.messaging/com.google.android.apps.messaging.rcsprovisioning.RcsProvisioningBroadcastReceiver}
07-03 17:15:43.513 I/ActivityManager(  577): Test idle passed
07-03 17:15:48.520 I/ActivityManager(  577): Test idle passed
07-03 17:15:53.524 I/ActivityManager(  577): Test idle passed
07-03 17:15:57.072 I/ActivityManager(  577): Start proc 6660:com.google.android.gms/u0a144 for service {com.google.android.gms/com.google.android.gms.chimera.GmsBoundBrokerService}
07-03 17:15:58.527 I/ActivityManager(  577): Test idle passed
07-03 17:16:03.529 I/ActivityManager(  577): Test idle passed
07-03 17:16:08.535 I/ActivityManager(  577): Test idle passed
07-03 17:16:13.537 I/ActivityManager(  577): Test idle passed
07-03 17:16:18.542 I/ActivityManager(  577): Test idle passed
07-03 17:16:49.806 I/ActivityManager(  577): Start proc 6694:com.google.android.inputmethod.latin/u0a161 for service {com.google.android.inputmethod.latin/com.android.inputmethod.latin.LatinIME}
07-03 17:16:50.435 W/ActivityManager(  577): Unable to start service Intent { act=com.google.android.play.core.splitinstall.BIND_SPLIT_INSTALL_SERVICE pkg=com.android.vending } U=0: not found
07-03 17:16:50.444 W/ActivityManager(  577): Unable to start service Intent { act=com.google.android.play.core.splitinstall.BIND_SPLIT_INSTALL_SERVICE pkg=com.android.vending } U=0: not found
07-03 17:16:52.329 W/ActivityManager(  577): Slow operation: 56ms so far, now at startProcess: returned from zygote!
07-03 17:16:52.331 W/ActivityManager(  577): Slow operation: 58ms so far, now at startProcess: done updating battery stats
07-03 17:16:52.331 W/ActivityManager(  577): Slow operation: 58ms so far, now at startProcess: building log message
07-03 17:16:52.331 I/ActivityManager(  577): Start proc 6764:android.process.acore/u0a91 for content provider {com.android.providers.userdictionary/com.android.providers.userdictionary.UserDictionaryProvider}
07-03 17:16:52.331 W/ActivityManager(  577): Slow operation: 58ms so far, now at startProcess: starting to update pids map
07-03 17:16:52.331 W/ActivityManager(  577): Slow operation: 58ms so far, now at startProcess: done updating pids map
07-03 17:17:29.839 W/ActivityManager(  577): Slow operation: 58ms so far, now at startProcess: done starting proc!
07-03 17:17:29.872 W/ActivityManager(  577): Slow operation: 56ms so far, now at startProcess: asking zygote to start proc
07-03 17:17:30.252 W/ActivityManager(  577): Slow operation: 346ms so far, now at startProcess: returned from zygote!
07-03 17:17:30.252 W/ActivityManager(  577): Slow operation: 436ms so far, now at startProcess: done updating battery stats
07-03 17:17:30.253 W/ActivityManager(  577): Slow operation: 436ms so far, now at startProcess: building log message
07-03 17:17:30.253 I/ActivityManager(  577): Start proc 6809:ai.elizaos.app/u0a208 for service {ai.elizaos.app/ai.elizaos.app.GatewayConnectionService}
07-03 17:17:30.253 W/ActivityManager(  577): Slow operation: 437ms so far, now at startProcess: starting to update pids map
07-03 17:17:30.253 W/ActivityManager(  577): Slow operation: 437ms so far, now at startProcess: done updating pids map
07-03 17:17:30.299 I/ai.elizaos.app( 6809): Late-enabling -Xcheck:jni
07-03 17:17:30.337 I/ai.elizaos.app( 6809): Using CollectorTypeCMC GC.
07-03 17:17:41.163 W/ai.elizaos.app( 6809): Verification of java.lang.Object kotlinx.coroutines.channels.BufferedChannel.receiveCatchingOnNoWaiterSuspend-GKJJFZk(kotlinx.coroutines.channels.ChannelSegment, int, long, kotlin.coroutines.Continuation) took 200.232ms (2197.44 bytecodes/s) (13872B approximate peak alloc)
07-03 17:17:43.419 W/ai.elizaos.app( 6809): Verification of android.app.Notification androidx.core.app.NotificationCompat$Builder.build() took 322.442ms (31.01 bytecodes/s) (2296B approximate peak alloc)
07-03 17:17:45.163 W/ai.elizaos.app( 6809): Verification of androidx.core.app.NotificationCompat$Builder androidx.core.app.NotificationCompat$Builder.extend(androidx.core.app.NotificationCompat$Extender) took 1.743s (2.29 bytecodes/s) (2088B approximate peak alloc)
07-03 17:17:45.547 W/ai.elizaos.app( 6809): Verification of void kotlinx.coroutines.UndispatchedCoroutine.saveThreadContext(kotlin.coroutines.CoroutineContext, java.lang.Object) took 4.301s (3.02 bytecodes/s) (2392B approximate peak alloc)
07-03 17:17:45.811 W/ai.elizaos.app( 6809): Verification of androidx.core.app.NotificationCompat$BubbleMetadata androidx.core.app.NotificationCompat$BubbleMetadata.fromPlatform(android.app.Notification$BubbleMetadata) took 350.881ms (76.95 bytecodes/s) (2752B approximate peak alloc)
07-03 17:17:46.508 I/ActivityManager(  577): Force stopping ai.elizaos.app appid=10208 user=0: from pid 6831
07-03 17:17:49.010 I/ActivityManager(  577): Killing 6809:ai.elizaos.app/u0a208 (adj 200): stop ai.elizaos.app due to from pid 6831
07-03 17:17:49.280 W/ActivityManager(  577): Rescheduling restart of crashed service com.google.android.googlequicksearchbox/com.google.android.voiceinteraction.GsaVoiceInteractionService in 0ms for mem-pressure-event
07-03 17:17:50.941 W/ActivityManager(  577): Slow operation: 1548ms so far, now at startProcess: done creating new process record
07-03 17:17:50.941 W/ActivityManager(  577): Slow operation: 1548ms so far, now at startProcess: stepping in to startProcess
07-03 17:17:50.948 W/ActivityManager(  577): Slow operation: 1555ms so far, now at startProcess: done starting proc!
07-03 17:17:51.006 W/ActivityManager(  577): Slow operation: 65ms so far, now at startProcess: asking zygote to start proc
07-03 17:17:51.106 W/ActivityManager(  577): Slow operation: 165ms so far, now at startProcess: returned from zygote!
07-03 17:17:51.106 W/ActivityManager(  577): Slow operation: 165ms so far, now at startProcess: done updating battery stats
07-03 17:17:51.107 W/ActivityManager(  577): Slow operation: 166ms so far, now at startProcess: building log message
07-03 17:17:51.107 I/ActivityManager(  577): Start proc 6839:com.google.android.googlequicksearchbox:interactor/u0a143 for service {com.google.android.googlequicksearchbox/com.google.android.voiceinteraction.GsaVoiceInteractionService}
07-03 17:17:51.107 W/ActivityManager(  577): Slow operation: 166ms so far, now at startProcess: starting to update pids map
07-03 17:17:51.107 W/ActivityManager(  577): Slow operation: 166ms so far, now at startProcess: done updating pids map
07-03 17:17:52.803 W/ActivityManager(  577): registerReceiverWithFeature: no app for null
07-03 17:17:53.603 I/ActivityManager(  577): Start proc 6890:com.google.android.googlequicksearchbox:search/u0a143 for service {com.google.android.googlequicksearchbox/com.google.android.apps.gsa.publicsearch.PublicSearchService}
07-03 17:17:55.431 W/chromium( 6890): [0703/171755.420306:WARNING:url_request_context_config.cc(716)] Unrecognized Cronet experimental option "enable_telemetry" with params "true
07-03 17:17:55.431 W/chromium( 6890): 
07-03 17:17:55.733 W/ActivityManager(  577): Unable to start service Intent { cmp=com.google.android.apps.tachyon/.clientapi.ClientApiService } U=0: not found
07-03 17:18:38.325 I/ActivityManager(  577): Start proc 7099:com.google.android.settings.intelligence/u0a130 for service {com.google.android.settings.intelligence/com.google.android.settings.intelligence.modules.routines.impl.SampleCurrentRingerModeJobService}
07-03 17:19:30.808 I/ActivityManager(  577): Start proc 7196:com.google.android.apps.photos/u0a167 for service {com.google.android.apps.photos/com.google.android.apps.photos.dbprocessor.impl.DatabaseProcessorJobService}
07-03 17:22:09.966 I/ActivityManager(  577): Start proc 7389:com.google.android.gms.unstable/u0a144 for service {com.google.android.gms/com.google.android.gms.droidguard.DroidGuardService}
07-03 17:23:23.374 W/chromium( 6890): [0703/172323.374686:WARNING:url_request_context_config.cc(716)] Unrecognized Cronet experimental option "enable_telemetry" with params "true
07-03 17:23:23.374 W/chromium( 6890): 
07-03 17:25:04.311 I/ActivityManager(  577): Force stopping ai.elizaos.app appid=10208 user=0: from pid 7734
07-03 17:25:04.801 W/ActivityManager(  577): registerReceiverWithFeature: no app for null
07-03 17:27:09.513 I/ActivityManager(  577): Force stopping ai.elizaos.app appid=10208 user=0: from pid 8055
07-03 17:27:10.466 W/ActivityManager(  577): registerReceiverWithFeature: no app for null
07-03 17:27:31.613 I/ActivityManager(  577): Start proc 8159:com.google.android.permissioncontroller/u0a200 for service {com.google.android.permissioncontroller/com.android.permissioncontroller.permission.service.v33.SafetyCenterQsTileService}
07-03 17:27:47.192 W/ActivityManager(  577): registerReceiverWithFeature: no app for null
07-03 17:28:07.828 W/ActivityManager(  577): pid 577 system sent binder code 1 with flags 0 to frozen apps and got error -32
07-03 17:28:08.679 W/ActivityManager(  577): Slow operation: 134ms so far, now at startProcess: done creating new process record
07-03 17:28:08.680 W/ActivityManager(  577): Slow operation: 135ms so far, now at startProcess: stepping in to startProcess
07-03 17:28:08.708 W/ActivityManager(  577): Slow operation: 163ms so far, now at startProcess: done starting proc!
07-03 17:28:08.735 W/ActivityManager(  577): Slow operation: 55ms so far, now at startProcess: asking zygote to start proc
07-03 17:28:09.376 W/ActivityManager(  577): Slow operation: 696ms so far, now at startProcess: returned from zygote!
07-03 17:28:09.397 W/ActivityManager(  577): Slow operation: 717ms so far, now at startProcess: done updating battery stats
07-03 17:28:09.398 W/ActivityManager(  577): Slow operation: 718ms so far, now at startProcess: building log message
07-03 17:28:09.407 I/ActivityManager(  577): Start proc 8271:ai.elizaos.app/u0a208 for next-top-activity {ai.elizaos.app/ai.elizaos.app.MainActivity}
07-03 17:28:09.417 W/ActivityManager(  577): Slow operation: 737ms so far, now at startProcess: starting to update pids map
07-03 17:28:09.728 I/ai.elizaos.app( 8271): Late-enabling -Xcheck:jni
07-03 17:28:09.840 W/ActivityManager(  577): Slow operation: 1048ms so far, now at startProcess: done updating pids map
07-03 17:28:10.274 I/ai.elizaos.app( 8271): Using CollectorTypeCMC GC.
07-03 17:28:11.200 W/ActivityManager(  577): Slow operation: 146ms so far, now at attachApplicationLocked: after updateOomAdjLocked
07-03 17:28:19.934 I/ActivityManager(  577): Background started FGS: Allowed [callingPackage: ai.elizaos.app; callingUid: 10208; uidState: TOP ; uidBFSL: [BFSL]; intent: Intent { cmp=ai.elizaos.app/.GatewayConnectionService }; code:PROC_STATE_TOP; tempAllowListReason:<null>; targetSdkVersion:35; callerTargetSdkVersion:35; startForegroundCount:0; bindFromPackage:null: isBindService:false]
